OID_,VALUE,MZ,ZONE_NAME,ESP2,ESP_Name,ESP_LF,ESPLF_Name,R,G,B,Red,Green,Blue
,23826,72,Yukon Delta,1702,Alaska Arctic Wet Sedge-Sphagnum Peatland,3,Upland Shrub,224,237,237,0.88,0.93,0.93
,23827,72,Yukon Delta,1702,Alaska Arctic Wet Sedge-Sphagnum Peatland,2,Upland Herb,224,237,237,0.88,0.93,0.93
,23828,72,Yukon Delta,1702,Alaska Arctic Wet Sedge-Sphagnum Peatland,2,Upland Herb,224,237,237,0.88,0.93,0.93
,23829,72,Yukon Delta,1702,Alaska Arctic Wet Sedge-Sphagnum Peatland,2,Upland Herb,224,237,237,0.88,0.93,0.93
,23830,72,Yukon Delta,1702,Alaska Arctic Wet Sedge-Sphagnum Peatland,7,Wetland Forest,224,237,237,0.88,0.93,0.93
,23831,72,Yukon Delta,1702,Alaska Arctic Wet Sedge-Sphagnum Peatland,9,Wetland Herb,224,237,237,0.88,0.93,0.93
,23832,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,0,Undetermined,193,204,204,0.76,0.8,0.8
,23833,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,0,Undetermined,193,204,204,0.76,0.8,0.8
,23834,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,0,Undetermined,193,204,204,0.76,0.8,0.8
,23835,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,0,Undetermined,193,204,204,0.76,0.8,0.8
,23836,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,0,Undetermined,193,204,204,0.76,0.8,0.8
,23837,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,0,Undetermined,193,204,204,0.76,0.8,0.8
,23838,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,5,Upland Forest,193,204,204,0.76,0.8,0.8
,23839,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,5,Upland Forest,193,204,204,0.76,0.8,0.8
,23840,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,5,Upland Forest,193,204,204,0.76,0.8,0.8
,23841,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,3,Upland Shrub,193,204,204,0.76,0.8,0.8
,23842,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,3,Upland Shrub,193,204,204,0.76,0.8,0.8
,23843,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,2,Upland Herb,193,204,204,0.76,0.8,0.8
,23844,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,2,Upland Herb,193,204,204,0.76,0.8,0.8
,23845,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,2,Upland Herb,193,204,204,0.76,0.8,0.8
,23846,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,7,Wetland Forest,193,204,204,0.76,0.8,0.8
,23847,72,Yukon Delta,1703,Alaska Arctic Dwarf-Shrub-Sphagnum Peatland,9,Wetland Herb,193,204,204,0.76,0.8,0.8
,23848,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,0,Undetermined,224,237,224,0.88,0.93,0.88
,23849,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,0,Undetermined,224,237,224,0.88,0.93,0.88
,23850,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,0,Undetermined,224,237,224,0.88,0.93,0.88
,23851,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,0,Undetermined,224,237,224,0.88,0.93,0.88
,23852,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,0,Undetermined,224,237,224,0.88,0.93,0.88
,23853,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,5,Upland Forest,224,237,224,0.88,0.93,0.88
,23854,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,5,Upland Forest,224,237,224,0.88,0.93,0.88
,23855,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,5,Upland Forest,224,237,224,0.88,0.93,0.88
,23856,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,3,Upland Shrub,224,237,224,0.88,0.93,0.88
,23857,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,3,Upland Shrub,224,237,224,0.88,0.93,0.88
,23858,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,2,Upland Herb,224,237,224,0.88,0.93,0.88
,23859,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,2,Upland Herb,224,237,224,0.88,0.93,0.88
,23860,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,2,Upland Herb,224,237,224,0.88,0.93,0.88
,23861,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,7,Wetland Forest,224,237,224,0.88,0.93,0.88
,23862,72,Yukon Delta,1704,Alaska Arctic Permafrost Plateau Dwarf-Shrub Lichen Tundra,9,Wetland Herb,224,237,224,0.88,0.93,0.88
,23863,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,0,Undetermined,0,191,255,0,0.75,1
,23864,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,0,Undetermined,0,191,255,0,0.75,1
,23865,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,0,Undetermined,0,191,255,0,0.75,1
,23866,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,0,Undetermined,0,191,255,0,0.75,1
,23867,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,0,Undetermined,0,191,255,0,0.75,1
,23868,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,5,Upland Forest,0,191,255,0,0.75,1
,23869,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,5,Upland Forest,0,191,255,0,0.75,1
,23870,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,5,Upland Forest,0,191,255,0,0.75,1
,23871,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,3,Upland Shrub,0,191,255,0,0.75,1
,23872,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,3,Upland Shrub,0,191,255,0,0.75,1
,23873,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,2,Upland Herb,0,191,255,0,0.75,1
,23874,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,2,Upland Herb,0,191,255,0,0.75,1
,23875,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,2,Upland Herb,0,191,255,0,0.75,1
,23876,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,7,Wetland Forest,0,191,255,0,0.75,1
,23877,72,Yukon Delta,1705,Alaska Arctic Sedge Freshwater Marsh,9,Wetland Herb,0,191,255,0,0.75,1
,23878,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,0,Undetermined,175,226,255,0.69,0.89,1
,23879,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,0,Undetermined,175,226,255,0.69,0.89,1
,23880,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,5,Upland Forest,175,226,255,0.69,0.89,1
,23881,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,5,Upland Forest,175,226,255,0.69,0.89,1
,23882,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,5,Upland Forest,175,226,255,0.69,0.89,1
,23883,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,3,Upland Shrub,175,226,255,0.69,0.89,1
,23884,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,3,Upland Shrub,175,226,255,0.69,0.89,1
,23885,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,2,Upland Herb,175,226,255,0.69,0.89,1
,23886,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,2,Upland Herb,175,226,255,0.69,0.89,1
,23887,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,2,Upland Herb,175,226,255,0.69,0.89,1
,23888,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,7,Wetland Forest,175,226,255,0.69,0.89,1
,23889,72,Yukon Delta,1706,Alaska Arctic Polygonal Ground Wet Sedge Tundra,9,Wetland Herb,175,226,255,0.69,0.89,1
,23890,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,0,Undetermined,226,255,226,0.89,1,0.89
,23891,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,0,Undetermined,226,255,226,0.89,1,0.89
,23892,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,0,Undetermined,226,255,226,0.89,1,0.89
,23893,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,5,Upland Forest,226,255,226,0.89,1,0.89
,23894,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,5,Upland Forest,226,255,226,0.89,1,0.89
,23895,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,5,Upland Forest,226,255,226,0.89,1,0.89
,23896,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,3,Upland Shrub,226,255,226,0.89,1,0.89
,23897,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,3,Upland Shrub,226,255,226,0.89,1,0.89
,23898,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,2,Upland Herb,226,255,226,0.89,1,0.89
,23899,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,2,Upland Herb,226,255,226,0.89,1,0.89
,23900,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,2,Upland Herb,226,255,226,0.89,1,0.89
,23901,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,7,Wetland Forest,226,255,226,0.89,1,0.89
,23902,72,Yukon Delta,1708,Alaska Arctic Polygonal Ground Shrub-Tussock Tundra,9,Wetland Herb,226,255,226,0.89,1,0.89
,23903,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,0,Undetermined,255,242,142,1,0.95,0.56
,23904,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,0,Undetermined,255,242,142,1,0.95,0.56
,23905,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,0,Undetermined,255,242,142,1,0.95,0.56
,23906,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,0,Undetermined,255,242,142,1,0.95,0.56
,23907,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,0,Undetermined,255,242,142,1,0.95,0.56
,23908,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,5,Upland Forest,255,242,142,1,0.95,0.56
,23909,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,5,Upland Forest,255,242,142,1,0.95,0.56
,23910,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,5,Upland Forest,255,242,142,1,0.95,0.56
,23911,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,3,Upland Shrub,255,242,142,1,0.95,0.56
,23912,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,3,Upland Shrub,255,242,142,1,0.95,0.56
,23913,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,2,Upland Herb,255,242,142,1,0.95,0.56
,23914,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,2,Upland Herb,255,242,142,1,0.95,0.56
,23915,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,7,Wetland Forest,255,242,142,1,0.95,0.56
,23916,72,Yukon Delta,1709,Alaska Arctic Marine Beach and Beach Meadow,9,Wetland Herb,255,242,142,1,0.95,0.56
,23917,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,0,Undetermined,237,224,229,0.93,0.88,0.9
,23918,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,0,Undetermined,237,224,229,0.93,0.88,0.9
,23919,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,0,Undetermined,237,224,229,0.93,0.88,0.9
,23920,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,0,Undetermined,237,224,229,0.93,0.88,0.9
,23921,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,0,Undetermined,237,224,229,0.93,0.88,0.9
,23922,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,5,Upland Forest,237,224,229,0.93,0.88,0.9
,23923,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,5,Upland Forest,237,224,229,0.93,0.88,0.9
,23924,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,5,Upland Forest,237,224,229,0.93,0.88,0.9
,23925,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,3,Upland Shrub,237,224,229,0.93,0.88,0.9
,23926,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,3,Upland Shrub,237,224,229,0.93,0.88,0.9
,23927,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,2,Upland Herb,237,224,229,0.93,0.88,0.9
,23928,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,2,Upland Herb,237,224,229,0.93,0.88,0.9
,23929,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,2,Upland Herb,237,224,229,0.93,0.88,0.9
,23930,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,7,Wetland Forest,237,224,229,0.93,0.88,0.9
,23931,72,Yukon Delta,1711,Alaska Arctic Tidal Marsh,9,Wetland Herb,237,224,229,0.93,0.88,0.9
,23932,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,0,Undetermined,99,183,255,0.39,0.72,1
,23933,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,0,Undetermined,99,183,255,0.39,0.72,1
,23934,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,5,Upland Forest,99,183,255,0.39,0.72,1
,23935,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,5,Upland Forest,99,183,255,0.39,0.72,1
,23936,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,5,Upland Forest,99,183,255,0.39,0.72,1
,23937,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,3,Upland Shrub,99,183,255,0.39,0.72,1
,23938,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,3,Upland Shrub,99,183,255,0.39,0.72,1
,23939,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,2,Upland Herb,99,183,255,0.39,0.72,1
,23940,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,2,Upland Herb,99,183,255,0.39,0.72,1
,23941,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,2,Upland Herb,99,183,255,0.39,0.72,1
,23942,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,7,Wetland Forest,99,183,255,0.39,0.72,1
,23943,72,Yukon Delta,1712,Alaska Arctic Coastal Brackish Meadow,9,Wetland Herb,99,183,255,0.39,0.72,1
,23944,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,0,Undetermined,28,135,237,0.11,0.53,0.93
,23945,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,0,Undetermined,28,135,237,0.11,0.53,0.93
,23946,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,0,Undetermined,28,135,237,0.11,0.53,0.93
,23947,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,0,Undetermined,28,135,237,0.11,0.53,0.93
,23948,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,5,Upland Forest,28,135,237,0.11,0.53,0.93
,23949,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,5,Upland Forest,28,135,237,0.11,0.53,0.93
,23950,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,5,Upland Forest,28,135,237,0.11,0.53,0.93
,23951,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,3,Upland Shrub,28,135,237,0.11,0.53,0.93
,23952,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,3,Upland Shrub,28,135,237,0.11,0.53,0.93
,23953,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,2,Upland Herb,28,135,237,0.11,0.53,0.93
,23954,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,2,Upland Herb,28,135,237,0.11,0.53,0.93
,23955,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,2,Upland Herb,28,135,237,0.11,0.53,0.93
,23956,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,7,Wetland Forest,28,135,237,0.11,0.53,0.93
,23957,72,Yukon Delta,1714,Alaska Arctic Large River Floodplain,9,Wetland Herb,28,135,237,0.11,0.53,0.93
,23958,72,Yukon Delta,1715,Alaska Arctic Floodplain,0,Undetermined,15,79,140,0.06,0.31,0.55
,23959,72,Yukon Delta,1715,Alaska Arctic Floodplain,0,Undetermined,15,79,140,0.06,0.31,0.55
,23960,72,Yukon Delta,1715,Alaska Arctic Floodplain,0,Undetermined,15,79,140,0.06,0.31,0.55
,23961,72,Yukon Delta,1715,Alaska Arctic Floodplain,0,Undetermined,15,79,140,0.06,0.31,0.55
